spotify_id,name,artists,artists_ids,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7kgzRBNkBRArtTPkYjWLYT,bao tiền một mớ bình yên?,14 Casper,0zo8kCJVktn7oPnzpkbC2p,50,-1,0,VN,2024-07-15,56,False,300000,SỐ KHÔNG,2023-03-03,0.429,0.364,7,-10.006,1,0.0547,0.455,0.0,0.0907,0.0857,173.63,3
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),Jung Kook,6HaGTQPmzraVmaVxvz6EUc,1,0,0,VN,2024-07-14,85,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,2,0,1,VN,2024-07-14,90,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,3,0,1,VN,2024-07-14,74,False,279208,Đừng Làm Trái Tim Anh Đau,2024-06-08,0.854,0.636,11,-7.972,1,0.0406,0.527,0.0,0.135,0.858,125.512,4
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),Jimin,1oSPZhvZMIrWW5I41kPkkY,4,0,-2,VN,2024-07-14,92,False,182840,Smeraldo Garden Marching Band (feat. Loco),2024-06-28,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,3JsHnjpbhX4SnySpvpa9DK,5,0,2,VN,2024-07-14,87,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
3Alwi53Ahc2GwHgvel42b2,Ngày Đẹp Trời Để Nói Chia Tay,Lou Hoàng,75Ki5hBCOpDtKGoFyTvLxP,6,0,-1,VN,2024-07-14,67,False,220223,Ngày Đẹp Trời Để Nói Chia Tay,2024-06-13,0.827,0.611,10,-5.989,1,0.0297,0.606,4.33e-06,0.104,0.716,107.993,4
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,1oSPZhvZMIrWW5I41kPkkY,7,0,-1,VN,2024-07-14,89,False,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4
5XfGQZA0ioQAWUjlyJRcHc,1000 Ánh Mắt,Shiki,3hRnvEdu1iPyB6EzMBbuZq,8,0,10,VN,2024-07-14,60,False,152000,Lặng,2024-06-27,0.641,0.326,8,-8.716,1,0.0325,0.789,0.0,0.104,0.474,143.997,4
7yfcQynap4xcNqnydaFw83,Ai Mà Biết Được (feat. tlinh),SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,9,1,1,VN,2024-07-14,62,False,240000,BẬT NÓ LÊN,2024-06-25,0.689,0.634,11,-6.78,0,0.0439,0.442,7.19e-06,0.12,0.241,102.995,4
4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,10,1,4,VN,2024-07-14,63,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.483,0.599,2,-7.564,1,0.39,0.848,2.01e-05,0.153,0.175,75.375,4
2xOhv7XudrBDtkID1jwsFE,Từng Là,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,11,1,2,VN,2024-07-14,66,False,252500,Từng Là,2024-03-01,0.808,0.414,5,-10.95,1,0.038,0.864,0.000118,0.174,0.609,115.041,4
3OVMe3H6iAxbLF8iD2UYrw,Chúng Ta Của Tương Lai,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,12,1,-1,VN,2024-07-14,66,False,249871,Chúng Ta Của Tương Lai,2024-03-08,0.694,0.557,0,-7.097,1,0.0804,0.787,0.00688,0.115,0.485,145.954,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,CoolKid,1Qia4CTwh6x0CZbD0079zi,13,1,2,VN,2024-07-14,64,False,154756,Sau Cơn Mưa,2023-07-28,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,4
0A0oqleZkyD8FN6aW48Jzn,Yên Bình Có Quá Đắt Không,Khiem,2xyEAgqFAAy5yqRZ7mHd9c,14,2,36,VN,2024-07-14,54,False,248318,Yên Bình Có Quá Đắt Không,2024-06-23,0.351,0.238,8,-12.757,1,0.0382,0.956,0.0067,0.0973,0.334,113.979,4
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),Emcee L (Da LAB),4bPYvyUn1mWwUwIW57oST2,15,3,2,VN,2024-07-14,64,False,208048,Chuyện Đôi Ta (feat. Muộii),2021-12-01,0.517,0.467,0,-7.222,1,0.0442,0.724,0.0,0.0908,0.453,199.815,3
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,LISA,5L1lO4eRHmJ7a0Q6csE5cT,16,-7,-8,VN,2024-07-14,91,True,138213,Rockstar,2024-06-27,0.668,0.628,8,-4.692,1,0.046,0.129,0.0,0.0293,0.568,140.053,4
4qYfRfSxsmhJ1WMaywtLyI,Từng Quen,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,17,-2,-1,VN,2024-07-14,60,False,174545,LOI CHOI: The Neo Pop Punk,2023-12-17,0.768,0.325,7,-11.863,1,0.15,0.133,7.69e-06,0.174,0.525,76.975,4
1J3SmWwlYAG68LGKr86MVH,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,18,-1,3,VN,2024-07-14,64,False,301538,Chúng Ta Của Hiện Tại,2020-12-20,0.582,0.662,2,-5.261,1,0.0352,0.0682,0.0,0.205,0.528,155.976,4
5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,GREY D,6d0dLenjy5CnR5ZMn2agiV,19,2,0,VN,2024-07-14,63,False,225862,vaicaunoicokhiennguoithaydoi,2022-06-20,0.547,0.42,7,-10.729,1,0.279,0.886,0.000735,0.11,0.547,173.98,4
193luTcDfusSUv3yqs1gGj,"CATCH ME IF YOU CAN (feat. Quang Hùng MasterD, Negav, Công Dương & Nicky)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,20,0,30,VN,2024-07-14,52,False,256000,"ANH TRAI ""SAY HI"", Tập 4",2024-07-08,0.461,0.807,11,-4.837,0,0.0694,0.0626,0.0,0.21,0.439,120.006,4
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,3JsHnjpbhX4SnySpvpa9DK,21,1,-1,VN,2024-07-14,90,False,148082,FRI(END)S,2024-03-15,0.466,0.601,8,-4.468,1,0.053,0.0315,0.0,0.0927,0.627,53.376,4
2nRMW95dnOILirpjbksLTs,Never Let Go,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,22,1,-13,VN,2024-07-14,90,False,166812,Never Let Go,2024-06-07,0.664,0.773,9,-4.32,1,0.0688,0.048,1.49e-05,0.238,0.173,129.884,4
1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,23,-4,6,VN,2024-07-14,63,False,228413,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.675,0.635,7,-5.266,1,0.0416,0.246,0.0,0.211,0.642,144.984,4
1bG6Q8sR8jda7ryI365y8o,Những Lời Hứa Bỏ Quên,Vũ.,57g2v7gJZepcwsuwssIfZs,24,0,-2,VN,2024-07-14,64,False,236262,Những Lời Hứa Bỏ Quên,2023-12-14,0.535,0.661,0,-7.797,1,0.0314,0.716,2.23e-05,0.125,0.337,135.054,4
7tFwBnuaGXqiiONukPRaCo,Miên Man,Minh Huy,5zT1Ku9mzzl6RW5y4z0hUK,25,1,-2,VN,2024-07-14,63,False,197998,Miên Man,2022-06-24,0.772,0.519,9,-10.351,1,0.0409,0.639,0.00203,0.101,0.628,120.038,4
1khMN4Adfi3LrZvxOq4YM5,"Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)",VSOUL,22MX8BG5870DGzpNricY7q,26,1,1,VN,2024-07-14,64,False,291750,"Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)",2023-12-25,0.548,0.611,5,-8.065,0,0.0837,0.266,0.0,0.174,0.401,79.837,4
3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,Olew,4APrfmUo8KRrjCVuyoKvwY,27,5,4,VN,2024-07-14,62,False,278732,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,0.638,0.106,3,-15.103,1,0.0424,0.955,1.1e-06,0.237,0.221,123.592,4
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,tlinh,3diftVOq7aEIebXKkC34oR,28,0,-2,VN,2024-07-14,59,False,263752,ái,2023-08-16,0.627,0.591,4,-7.908,1,0.0316,0.344,0.000134,0.159,0.358,140.018,4
76KYaCx7UjHwlnrqzcovLZ,10 Ngàn Năm,PC,3HD3V1nGFPwepBO7064Ij0,29,0,9,VN,2024-07-14,61,False,240000,10 Ngàn Năm,2019-12-21,0.676,0.691,4,-12.011,0,0.0997,0.949,0.108,0.13,0.415,124.032,4
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,Da LAB,6zUWZmyi5MLOEynQ5wCI5f,30,0,0,VN,2024-07-14,62,False,255429,Chạy Khỏi Thế Giới Này,2022-06-30,0.71,0.552,5,-10.257,1,0.0694,0.761,1.22e-05,0.0921,0.617,139.904,4
4oGgxjxVOI69h9uOpHOzwn,Để Ý,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,31,-6,-19,VN,2024-07-14,64,False,159164,Để Ý,2024-06-13,0.812,0.449,6,-9.165,1,0.293,0.101,7.77e-05,0.103,0.514,94.937,4
2uZmeuNAxSm7XfVIwLkhCx,nhắn nhủ,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,32,4,-8,VN,2024-07-14,62,False,241190,nhắn nhủ,2023-12-12,0.762,0.295,7,-9.745,1,0.035,0.954,0.00157,0.164,0.284,129.962,4
4vfhartd7HDWGJbdVIycEu,Muộn Rồi Mà Sao Còn,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,33,-2,-5,VN,2024-07-14,63,False,275905,Muộn Rồi Mà Sao Còn,2021-04-29,0.889,0.415,0,-9.801,1,0.0562,0.669,0.0,0.112,0.531,127.063,4
6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,Madihu,1OIYKbmhG0RxPXvVPNj3NN,34,-1,2,VN,2024-07-14,62,False,241919,Vì Anh Đâu Có Biết,2022-08-04,0.775,0.358,9,-6.473,0,0.0527,0.861,0.0,0.415,0.524,139.982,4
3A9A7mfVDVm3rrS9SMGhg5,Hư không,Kha,6tWaQSIL7reD85PKStNk28,35,8,-2,VN,2024-07-14,62,False,354782,tình,2023-12-14,0.695,0.44,6,-8.482,1,0.0332,0.678,0.00137,0.103,0.225,115.009,4
1o6cYDMHvKOfizi4d9Lqxr,id 072019,W/N,6NF9Oa4ThQWCj6mogFSrVD,36,-1,1,VN,2024-07-14,62,False,271704,id 072019,2023-07-31,0.593,0.325,6,-11.214,1,0.0296,0.957,0.219,0.286,0.442,110.068,4
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB),4bPYvyUn1mWwUwIW57oST2,37,3,-2,VN,2024-07-14,61,False,234168,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),2020-12-29,0.494,0.395,6,-8.653,1,0.0301,0.887,1.43e-05,0.058,0.179,141.464,4
5T6j0rfpCDBzAxC8Fpd0N7,An Thần,Low G,6TITnFVRcl0AcZ4syE7Toe,38,1,4,VN,2024-07-14,62,False,174286,An Thần,2021-10-21,0.758,0.773,6,-7.266,0,0.214,0.631,2.1e-06,0.114,0.907,169.996,4
4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,WEAN,30eFAXoU2kTjJPf2cq80B8,39,-1,-7,VN,2024-07-14,62,False,230675,shhhhhhh..,2023-10-07,0.739,0.537,2,-7.241,0,0.0394,0.251,0.0,0.0998,0.379,137.97,4
7jLSThU5Kg1RWt19Leiaxm,Chìm Sâu,RPT MCK,1zSv9qZANOWB4HRE8sxeTL,40,4,-6,VN,2024-07-14,59,True,156303,99%,2023-03-02,0.598,0.489,11,-8.884,0,0.0486,0.587,0.0,0.119,0.502,204.179,3
5PGh9MyKry8slG5AfvD1eD,Hà Nội,Obito,0ZbgKh0FgPYeFP38nVaEGp,41,-7,9,VN,2024-07-14,33,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.0469,0.329,0.105,0.284,0.365,107.998,4
3DLtPObflLQBodZN8qGODT,2AM,JustaTee,3rjcQ5VIWCN4q7UFetzdeO,42,0,8,VN,2024-07-14,59,False,258281,2AM,2022-05-10,0.704,0.573,0,-7.032,0,0.0518,0.737,0.0,0.068,0.759,127.995,4
65aTHDZWUdh6WIafu9MtNF,ngủ một mình (tình rất tình),HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,43,-2,7,VN,2024-07-14,60,False,192000,ngủ một mình (tình rất tình),2022-12-15,0.783,0.476,0,-8.096,0,0.0293,0.181,0.0,0.0892,0.533,100.017,4
1xoadYaxtOp9gHDwgmPDuz,Sài Gòn Hôm Nay Mưa,JSOL,6EybZ5zwPNEtEngfrEMevN,44,6,2,VN,2024-07-14,61,False,247058,Sài Gòn Hôm Nay Mưa,2021-05-29,0.624,0.604,2,-5.438,1,0.0619,0.784,0.00869,0.108,0.354,136.077,4
5WIKVELHZYJ4vl3x3xlbZD,Ổ Quỷ,DMT,54gIDmy6EgICaX1Uiez1iC,45,5,2,VN,2024-07-14,60,True,178924,Ổ Quỷ,2024-02-05,0.897,0.535,6,-10.331,0,0.287,0.00455,0.0,0.085,0.429,81.998,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,46,-1,-7,VN,2024-07-14,91,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4
1J12HjUuXfJnaUdubTEzSR,Nghe Như Tình Yêu,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,47,0,3,VN,2024-07-14,60,False,193049,Nghe Như Tình Yêu,2021-07-09,0.686,0.6,5,-7.399,0,0.0463,0.0186,9.09e-05,0.141,0.28,100.008,4
2SmnoPHetB88xJwC6HJHGv,"LOVE SAND (feat. HIEUTHUHAI, JSOL, Ali Hoàng Dương & Vũ Thịnh)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,48,-11,2,VN,2024-07-14,50,False,235179,"ANH TRAI ""SAY HI"", Tập 4",2024-07-08,0.784,0.582,8,-4.629,0,0.0502,0.411,0.0,0.112,0.443,122.995,4
7kgzRBNkBRArtTPkYjWLYT,bao tiền một mớ bình yên?,14 Casper,0zo8kCJVktn7oPnzpkbC2p,49,1,1,VN,2024-07-14,56,False,300000,SỐ KHÔNG,2023-03-03,0.429,0.364,7,-10.006,1,0.0547,0.455,0.0,0.0907,0.0857,173.63,3
6D94p9ASguBcYlDC0o56vx,NOLOVENOLIFE,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,50,-4,0,VN,2024-07-14,60,False,170898,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.812,0.703,4,-4.499,1,0.148,0.358,0.0,0.105,0.554,138.019,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),Jung Kook,6HaGTQPmzraVmaVxvz6EUc,1,0,3,VN,2024-07-13,85,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,2,1,3,VN,2024-07-13,90,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,3,-1,-1,VN,2024-07-13,74,False,279208,Đừng Làm Trái Tim Anh Đau,2024-06-08,0.854,0.636,11,-7.972,1,0.0406,0.527,0.0,0.135,0.858,125.512,4
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),Jimin,1oSPZhvZMIrWW5I41kPkkY,4,0,-3,VN,2024-07-13,92,False,182840,Smeraldo Garden Marching Band (feat. Loco),2024-06-28,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,3JsHnjpbhX4SnySpvpa9DK,5,1,3,VN,2024-07-13,87,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
3Alwi53Ahc2GwHgvel42b2,Ngày Đẹp Trời Để Nói Chia Tay,Lou Hoàng,75Ki5hBCOpDtKGoFyTvLxP,6,1,0,VN,2024-07-13,67,False,220223,Ngày Đẹp Trời Để Nói Chia Tay,2024-06-13,0.827,0.611,10,-5.989,1,0.0297,0.606,4.33e-06,0.104,0.716,107.993,4
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,1oSPZhvZMIrWW5I41kPkkY,7,-2,-4,VN,2024-07-13,89,False,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4
5XfGQZA0ioQAWUjlyJRcHc,1000 Ánh Mắt,Shiki,3hRnvEdu1iPyB6EzMBbuZq,8,0,9,VN,2024-07-13,60,False,152000,Lặng,2024-06-27,0.641,0.326,8,-8.716,1,0.0325,0.789,0.0,0.104,0.474,143.997,4
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,LISA,5L1lO4eRHmJ7a0Q6csE5cT,9,1,-2,VN,2024-07-13,91,True,138213,Rockstar,2024-06-27,0.668,0.628,8,-4.692,1,0.046,0.129,0.0,0.0293,0.568,140.053,4
7yfcQynap4xcNqnydaFw83,Ai Mà Biết Được (feat. tlinh),SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,10,-1,1,VN,2024-07-13,62,False,240000,BẬT NÓ LÊN,2024-06-25,0.689,0.634,11,-6.78,0,0.0439,0.442,7.19e-06,0.12,0.241,102.995,4
4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,11,0,4,VN,2024-07-13,63,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.483,0.599,2,-7.564,1,0.39,0.848,2.01e-05,0.153,0.175,75.375,4
2xOhv7XudrBDtkID1jwsFE,Từng Là,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,12,1,4,VN,2024-07-13,65,False,252500,Từng Là,2024-03-01,0.808,0.414,5,-10.95,1,0.038,0.864,0.000118,0.174,0.609,115.041,4
3OVMe3H6iAxbLF8iD2UYrw,Chúng Ta Của Tương Lai,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,13,-1,0,VN,2024-07-13,66,False,249871,Chúng Ta Của Tương Lai,2024-03-08,0.694,0.557,0,-7.097,1,0.0804,0.787,0.00688,0.115,0.485,145.954,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,CoolKid,1Qia4CTwh6x0CZbD0079zi,14,1,0,VN,2024-07-13,64,False,154756,Sau Cơn Mưa,2023-07-28,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,4
4qYfRfSxsmhJ1WMaywtLyI,Từng Quen,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,15,1,3,VN,2024-07-13,60,False,174545,LOI CHOI: The Neo Pop Punk,2023-12-17,0.768,0.325,7,-11.863,1,0.15,0.133,7.69e-06,0.174,0.525,76.975,4
0A0oqleZkyD8FN6aW48Jzn,Yên Bình Có Quá Đắt Không,Khiem,2xyEAgqFAAy5yqRZ7mHd9c,16,1,34,VN,2024-07-13,53,False,248318,Yên Bình Có Quá Đắt Không,2024-06-23,0.351,0.238,8,-12.757,1,0.0382,0.956,0.0067,0.0973,0.334,113.979,4
1J3SmWwlYAG68LGKr86MVH,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,17,-3,4,VN,2024-07-13,64,False,301538,Chúng Ta Của Hiện Tại,2020-12-20,0.582,0.662,2,-5.261,1,0.0352,0.0682,0.0,0.205,0.528,155.976,4
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),Emcee L (Da LAB),4bPYvyUn1mWwUwIW57oST2,18,2,4,VN,2024-07-13,64,False,208048,Chuyện Đôi Ta (feat. Muộii),2021-12-01,0.517,0.467,0,-7.222,1,0.0442,0.724,0.0,0.0908,0.453,199.815,3
1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,19,0,10,VN,2024-07-13,63,False,228413,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.675,0.635,7,-5.266,1,0.0416,0.246,0.0,0.211,0.642,144.984,4
193luTcDfusSUv3yqs1gGj,"CATCH ME IF YOU CAN (feat. Quang Hùng MasterD, Negav, Công Dương & Nicky)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,20,2,30,VN,2024-07-13,50,False,256000,"ANH TRAI ""SAY HI"", Tập 4",2024-07-08,0.461,0.807,11,-4.837,0,0.0694,0.0626,0.0,0.21,0.439,120.006,4
5PLjpBivzvuaIIqqkQgnRK,vaicaunoicokhiennguoithaydoi,GREY D,6d0dLenjy5CnR5ZMn2agiV,21,2,-1,VN,2024-07-13,63,False,225862,vaicaunoicokhiennguoithaydoi,2022-06-20,0.547,0.42,7,-10.729,1,0.279,0.886,0.000735,0.11,0.547,173.98,4
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,3JsHnjpbhX4SnySpvpa9DK,22,-4,-3,VN,2024-07-13,90,False,148082,FRI(END)S,2024-03-15,0.466,0.601,8,-4.468,1,0.053,0.0315,0.0,0.0927,0.627,53.376,4
2nRMW95dnOILirpjbksLTs,Never Let Go,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,23,-2,-14,VN,2024-07-13,90,False,166812,Never Let Go,2024-06-07,0.664,0.773,9,-4.32,1,0.0688,0.048,1.49e-05,0.238,0.173,129.884,4
1bG6Q8sR8jda7ryI365y8o,Những Lời Hứa Bỏ Quên,Vũ.,57g2v7gJZepcwsuwssIfZs,24,1,2,VN,2024-07-13,64,False,236262,Những Lời Hứa Bỏ Quên,2023-12-14,0.535,0.661,0,-7.797,1,0.0314,0.716,2.23e-05,0.125,0.337,135.054,4
4oGgxjxVOI69h9uOpHOzwn,Để Ý,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,25,3,-13,VN,2024-07-13,63,False,159164,Để Ý,2024-06-13,0.812,0.449,6,-9.165,1,0.293,0.101,7.77e-05,0.103,0.514,94.937,4
7tFwBnuaGXqiiONukPRaCo,Miên Man,Minh Huy,5zT1Ku9mzzl6RW5y4z0hUK,26,-2,-2,VN,2024-07-13,63,False,197998,Miên Man,2022-06-24,0.772,0.519,9,-10.351,1,0.0409,0.639,0.00203,0.101,0.628,120.038,4
1khMN4Adfi3LrZvxOq4YM5,"Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)",VSOUL,22MX8BG5870DGzpNricY7q,27,-1,3,VN,2024-07-13,64,False,291750,"Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)",2023-12-25,0.548,0.611,5,-8.065,0,0.0837,0.266,0.0,0.174,0.401,79.837,4
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,tlinh,3diftVOq7aEIebXKkC34oR,28,1,-3,VN,2024-07-13,59,False,263752,ái,2023-08-16,0.627,0.591,4,-7.908,1,0.0316,0.344,0.000134,0.159,0.358,140.018,4
76KYaCx7UjHwlnrqzcovLZ,10 Ngàn Năm,PC,3HD3V1nGFPwepBO7064Ij0,29,1,12,VN,2024-07-13,61,False,240000,10 Ngàn Năm,2019-12-21,0.676,0.691,4,-12.011,0,0.0997,0.949,0.108,0.13,0.415,124.032,4
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,Da LAB,6zUWZmyi5MLOEynQ5wCI5f,30,3,3,VN,2024-07-13,62,False,255429,Chạy Khỏi Thế Giới Này,2022-06-30,0.71,0.552,5,-10.257,1,0.0694,0.761,1.22e-05,0.0921,0.617,139.904,4
4vfhartd7HDWGJbdVIycEu,Muộn Rồi Mà Sao Còn,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,31,0,-4,VN,2024-07-13,63,False,275905,Muộn Rồi Mà Sao Còn,2021-04-29,0.889,0.415,0,-9.801,1,0.0562,0.669,0.0,0.112,0.531,127.063,4
3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,Olew,4APrfmUo8KRrjCVuyoKvwY,32,-5,0,VN,2024-07-13,62,False,278732,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,0.638,0.106,3,-15.103,1,0.0424,0.955,1.1e-06,0.237,0.221,123.592,4
6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,Madihu,1OIYKbmhG0RxPXvVPNj3NN,33,3,4,VN,2024-07-13,62,False,241919,Vì Anh Đâu Có Biết,2022-08-04,0.775,0.358,9,-6.473,0,0.0527,0.861,0.0,0.415,0.524,139.982,4
5PGh9MyKry8slG5AfvD1eD,Hà Nội,Obito,0ZbgKh0FgPYeFP38nVaEGp,34,-2,16,VN,2024-07-13,25,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.0469,0.329,0.105,0.284,0.365,107.998,4
1o6cYDMHvKOfizi4d9Lqxr,id 072019,W/N,6NF9Oa4ThQWCj6mogFSrVD,35,-1,0,VN,2024-07-13,62,False,271704,id 072019,2023-07-31,0.593,0.325,6,-11.214,1,0.0296,0.957,0.219,0.286,0.442,110.068,4
2uZmeuNAxSm7XfVIwLkhCx,nhắn nhủ,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,36,3,-8,VN,2024-07-13,62,False,241190,nhắn nhủ,2023-12-12,0.762,0.295,7,-9.745,1,0.035,0.954,0.00157,0.164,0.284,129.962,4
2SmnoPHetB88xJwC6HJHGv,"LOVE SAND (feat. HIEUTHUHAI, JSOL, Ali Hoàng Dương & Vũ Thịnh)","ANH TRAI ""SAY HI""",4wZ6awunqaaVLl5j0WpDFu,37,3,13,VN,2024-07-13,48,False,235179,"ANH TRAI ""SAY HI"", Tập 4",2024-07-08,0.784,0.582,8,-4.629,0,0.0502,0.411,0.0,0.112,0.443,122.995,4
