spotify_id,name,artists,artists_ids,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,11,0,1,,2024-05-14,94,False,228639,eternal sunshine,2024-03-08,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,12,0,1,,2024-05-14,98,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,06HL4z0CvFAxyc27GXpf02,13,1,3,,2024-05-14,90,True,218004,THE TORTURED POETS DEPARTMENT,2024-04-18,0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,4
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,14,-1,-11,,2024-05-14,94,True,383639,euphoria,2024-04-30,0.831,0.643,1,-5.002,1,0.11,0.046,0.0,0.084,0.142,139.948,4
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar","1RyvyyTE3xzB2ZywiAwp0i, 0iEtIxbK0KxaSlF7G42ZOp, 2YZyLoL8N0Wb9xBt1NhZWg",15,0,0,,2024-05-14,96,True,267706,WE DON'T TRUST YOU,2024-03-22,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,16,0,1,,2024-05-14,93,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
5bi0gh89wRuH2OgjdAKFsb,Santa,"Rvssian, Rauw Alejandro, Ayra Starr","1fctva4kpRbg2k3v7kwRuS, 1mcTU81TzQhprhouKaTkpq, 3ZpEKRjHaHANcpk10u6Ntq",17,3,1,,2024-05-14,92,False,193038,Santa,2024-04-04,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp","1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ",18,1,1,,2024-05-14,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,06HL4z0CvFAxyc27GXpf02,19,3,1,,2024-05-14,88,True,261228,THE TORTURED POETS DEPARTMENT,2024-04-18,0.541,0.366,11,-10.412,1,0.0748,0.56,1e-06,0.0946,0.168,159.707,4
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,11p2E654TTU8e0nZWBR4AL,20,3,1,,2024-05-14,93,False,148317,Belong Together,2024-02-16,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,4
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,7tYKF4w9nC0nq9CsPZTHyP,21,-3,1,,2024-05-14,94,False,186191,Saturn,2024-02-22,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,4
0uHrMbMv3c78398pIANDqR,Europapa,Joost,6s5ubAp65wXoTZefE01RNR,22,3,28,,2024-05-14,83,False,160218,Europapa,2024-02-29,0.706,0.94,11,-4.969,0,0.168,0.173,0.000349,0.228,0.479,160.068,4
1EjIXKhNHI00ZLMRpS8iz8,The Code,Nemo,5Wg72TowYBWIcSo3K2r84N,23,-6,27,,2024-05-14,78,False,180141,The Code,2024-02-29,0.542,0.77,5,-3.852,0,0.147,0.215,0.0,0.0893,0.489,159.818,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,24,-3,6,,2024-05-14,94,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon","0elWFr7TW8piilVRYJUe4P, 3l9G1G9MxH6DaRhwLklaf5",25,-1,-2,,2024-05-14,92,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,6KImCVD70vtIoJWnq6nGn3,26,0,7,,2024-05-14,92,False,167303,Harry's House,2022-05-20,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,27,4,11,,2024-05-14,84,False,334084,THE TORTURED POETS DEPARTMENT,2024-04-18,0.606,0.338,0,-10.555,1,0.048,0.315,0.0,0.106,0.238,119.88,4
2uqYupMHANxnwgeiXTZXzd,Austin,Dasha,7Ez6lTtSMjMf2YSYpukP1I,28,4,3,,2024-05-14,92,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti","0Y5tJX1MQlPlqiwlOH1tJY, 699OTQXzgjhIYAHMy9RyPD",29,-2,10,,2024-05-14,92,True,191700,UTOPIA,2023-07-28,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,45dkTj5sMRSjrmBSBeiHym,30,0,2,,2024-05-14,95,True,131872,greedy,2023-09-15,0.749,0.729,6,-3.19,0,0.0321,0.261,0.0,0.113,0.816,111.004,1
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob","2LRoIwlKmHjgvigdNGBHNo, 7jAs1uPnpfNmT6e5qtEPxq",31,3,-2,,2024-05-14,93,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
48lxT5qJF0yYyf2z4wB4xW,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà","1c3uso4iIeeX3P0bhKaQDq, 124jbwgd8Hh6LW7jAqTa8r, 6EVyI0S0b1Ld2nm37m5x85",32,-3,4,,2024-05-14,91,False,144846,Pedro,2024-03-29,0.788,0.936,9,-6.294,1,0.301,0.0229,1.3e-06,0.311,0.844,151.019,4
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,33,5,1,,2024-05-14,84,False,254365,THE TORTURED POETS DEPARTMENT,2024-04-18,0.626,0.428,2,-8.374,1,0.0261,0.607,0.0,0.0921,0.487,94.95,3
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,36cgvBn0aadzOijnjjwqMN,34,-6,-8,,2024-05-14,93,False,160688,SUPER REAL ME,2024-03-25,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,4
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,06HL4z0CvFAxyc27GXpf02,35,0,-7,,2024-05-14,85,False,262974,THE TORTURED POETS DEPARTMENT,2024-04-18,0.423,0.533,9,-11.388,1,0.322,0.73,0.00264,0.0816,0.248,160.218,4
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,22wbnEMDvgVIAGdFeek6ET,36,5,1,,2024-05-14,89,False,161831,Fireworks & Rollerblades,2024-04-05,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,37,2,6,,2024-05-14,92,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,38,-5,-3,,2024-05-14,93,False,182346,Stick Season,2022-10-14,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,39,1,5,,2024-05-14,90,False,240400,I Love You.,2013-04-19,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,7GlBOeep6PqTfFi59PTUUN,40,4,1,,2024-05-14,91,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers, Bad Bunny","7iK8PXO48WeuP03g8YR51W, 4q3ewBCX7sLwd24euuV69X",41,2,-14,,2024-05-14,90,True,278644,ADIVINO,2024-04-25,0.786,0.854,10,-2.4,0,0.0741,0.169,2.39e-05,0.106,0.522,117.994,4
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,06HL4z0CvFAxyc27GXpf02,42,0,4,,2024-05-14,84,True,340428,THE TORTURED POETS DEPARTMENT,2024-04-18,0.521,0.72,4,-7.684,1,0.104,0.384,0.0,0.135,0.438,79.943,4
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,4OVbrPbhvK46A1uXTU1u5F,43,-6,-19,,2024-05-14,91,True,124444,Tell Ur Girlfriend,2024-02-07,0.866,0.741,7,-4.66,1,0.245,0.0933,0.0,0.0297,0.614,135.07,4
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,06HL4z0CvFAxyc27GXpf02,44,5,-4,,2024-05-14,85,False,203801,THE TORTURED POETS DEPARTMENT,2024-04-18,0.596,0.563,0,-7.362,1,0.0269,0.137,0.0,0.302,0.481,97.073,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,2uYWxilOVlUdk4oV9DvwqK,45,-9,-3,,2024-05-14,93,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,46,1,1,,2024-05-14,90,False,208211,Strange Trails,2015-04-06,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,47,-1,-33,,2024-05-14,86,True,392138,meet the grahams,2024-05-03,0.479,0.802,5,-6.252,1,0.309,0.55,0.00045,0.11,0.602,74.98,4
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti","1RyvyyTE3xzB2ZywiAwp0i, 0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY, 699OTQXzgjhIYAHMy9RyPD",48,2,1,,2024-05-14,91,True,228266,WE DON'T TRUST YOU,2024-03-22,0.64,0.552,2,-5.679,1,0.129,0.0215,0.0,0.119,0.112,144.941,4
1wFFFzJ5EsKbBWZriAcubN,Family Matters,Drake,3TVXtAsR1Inumwj472S9r4,49,1,-38,,2024-05-14,88,True,456933,Family Matters,2024-05-03,0.527,0.492,1,-9.774,1,0.279,0.0047,0.0,0.306,0.234,164.005,4
2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,Taylor Swift,06HL4z0CvFAxyc27GXpf02,50,0,0,,2024-05-14,80,True,245541,THE TORTURED POETS DEPARTMENT,2024-04-18,0.426,0.41,10,-9.083,1,0.0581,0.52,0.0,0.338,0.263,142.377,1
7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,Tommy Richman,1WaFQSHVGZQJTbf0BdxdNo,1,0,6,,2024-05-13,94,False,155151,MILLION DOLLAR BABY,2024-04-26,0.849,0.699,1,-5.106,0,0.0436,0.0982,0.000215,0.068,0.927,138.003,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,2,0,0,,2024-05-13,94,True,274192,Not Like Us,2024-05-04,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,3,1,-2,,2024-05-13,99,True,175459,Espresso,2024-04-12,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,4
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen","246dkjvS1zLTtiykXe5h60, 4oUHIQIBe0LHzYfvXNW4QM",4,-1,46,,2024-05-13,86,True,178205,I Had Some Help,2024-05-10,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,4
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,0PCCGZ0wGLizHt2KZ7hhA2,5,3,-1,,2024-05-13,100,False,142514,i like the way you kiss me,2024-03-19,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone","06HL4z0CvFAxyc27GXpf02, 246dkjvS1zLTtiykXe5h60",6,1,-1,,2024-05-13,96,False,228965,THE TORTURED POETS DEPARTMENT,2024-04-18,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,4
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj","7CvTknweLr9feJtRGrpDBy, 1Yj5Xey7kTwvZla8sqdsdE",7,-2,-1,,2024-05-13,98,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,3y2cIKLjiOlp1Np37WiUdH,8,-2,2,,2024-05-13,94,True,171291,A Bar Song (Tipsy),2024-04-12,0.722,0.709,9,-4.95,1,0.0273,0.0633,0.0,0.0804,0.604,81.012,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,22wbnEMDvgVIAGdFeek6ET,9,0,0,,2024-05-13,91,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,2FXC3k01G6Gw61bmprjgqS,10,0,-2,,2024-05-13,90,False,251424,Unreal Unearth: Unheard,2024-03-22,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,11,0,1,,2024-05-13,94,False,228639,eternal sunshine,2024-03-08,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,12,1,-1,,2024-05-13,98,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,13,-1,-10,,2024-05-13,93,True,383639,euphoria,2024-04-30,0.831,0.643,1,-5.002,1,0.11,0.046,0.0,0.084,0.142,139.948,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,06HL4z0CvFAxyc27GXpf02,14,0,0,,2024-05-13,90,True,218004,THE TORTURED POETS DEPARTMENT,2024-04-18,0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,4
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar","1RyvyyTE3xzB2ZywiAwp0i, 0iEtIxbK0KxaSlF7G42ZOp, 2YZyLoL8N0Wb9xBt1NhZWg",15,1,0,,2024-05-13,95,True,267706,WE DON'T TRUST YOU,2024-03-22,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,16,-1,0,,2024-05-13,93,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
1EjIXKhNHI00ZLMRpS8iz8,The Code,Nemo,5Wg72TowYBWIcSo3K2r84N,17,33,33,,2024-05-13,74,False,180141,The Code,2024-02-29,0.542,0.77,5,-3.852,0,0.147,0.215,0.0,0.0893,0.489,159.818,4
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,7tYKF4w9nC0nq9CsPZTHyP,18,4,3,,2024-05-13,93,False,186191,Saturn,2024-02-22,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp","1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ",19,0,-1,,2024-05-13,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4
5bi0gh89wRuH2OgjdAKFsb,Santa,"Rvssian, Rauw Alejandro, Ayra Starr","1fctva4kpRbg2k3v7kwRuS, 1mcTU81TzQhprhouKaTkpq, 3ZpEKRjHaHANcpk10u6Ntq",20,-3,-3,,2024-05-13,92,False,193038,Santa,2024-04-04,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,21,2,5,,2024-05-13,94,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,06HL4z0CvFAxyc27GXpf02,22,-2,-2,,2024-05-13,88,True,261228,THE TORTURED POETS DEPARTMENT,2024-04-18,0.541,0.366,11,-10.412,1,0.0748,0.56,1e-06,0.0946,0.168,159.707,4
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,11p2E654TTU8e0nZWBR4AL,23,-5,1,,2024-05-13,92,False,148317,Belong Together,2024-02-16,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,4
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon","0elWFr7TW8piilVRYJUe4P, 3l9G1G9MxH6DaRhwLklaf5",24,-3,-2,,2024-05-13,92,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3
0uHrMbMv3c78398pIANDqR,Europapa,Joost,6s5ubAp65wXoTZefE01RNR,25,13,25,,2024-05-13,82,False,160218,Europapa,2024-02-29,0.706,0.94,11,-4.969,0,0.168,0.173,0.000349,0.228,0.479,160.068,4
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,6KImCVD70vtIoJWnq6nGn3,26,-2,11,,2024-05-13,92,False,167303,Harry's House,2022-05-20,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti","0Y5tJX1MQlPlqiwlOH1tJY, 699OTQXzgjhIYAHMy9RyPD",27,2,15,,2024-05-13,92,True,191700,UTOPIA,2023-07-28,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,36cgvBn0aadzOijnjjwqMN,28,3,-3,,2024-05-13,93,False,160688,SUPER REAL ME,2024-03-25,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,4
48lxT5qJF0yYyf2z4wB4xW,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà","1c3uso4iIeeX3P0bhKaQDq, 124jbwgd8Hh6LW7jAqTa8r, 6EVyI0S0b1Ld2nm37m5x85",29,-4,2,,2024-05-13,91,False,144846,Pedro,2024-03-29,0.788,0.936,9,-6.294,1,0.301,0.0229,1.3e-06,0.311,0.844,151.019,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,45dkTj5sMRSjrmBSBeiHym,30,-2,-3,,2024-05-13,95,True,131872,greedy,2023-09-15,0.749,0.729,6,-3.19,0,0.0321,0.261,0.0,0.113,0.816,111.004,1
36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,31,-1,8,,2024-05-13,84,False,334084,THE TORTURED POETS DEPARTMENT,2024-04-18,0.606,0.338,0,-10.555,1,0.048,0.315,0.0,0.106,0.238,119.88,4
2uqYupMHANxnwgeiXTZXzd,Austin,Dasha,7Ez6lTtSMjMf2YSYpukP1I,32,-6,4,,2024-05-13,92,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,33,-1,-1,,2024-05-13,93,False,182346,Stick Season,2022-10-14,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob","2LRoIwlKmHjgvigdNGBHNo, 7jAs1uPnpfNmT6e5qtEPxq",34,-7,-5,,2024-05-13,93,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,06HL4z0CvFAxyc27GXpf02,35,0,-7,,2024-05-13,85,False,262974,THE TORTURED POETS DEPARTMENT,2024-04-18,0.423,0.533,9,-11.388,1,0.322,0.73,0.00264,0.0816,0.248,160.218,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,2uYWxilOVlUdk4oV9DvwqK,36,14,2,,2024-05-13,93,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,4OVbrPbhvK46A1uXTU1u5F,37,-1,-14,,2024-05-13,91,True,124444,Tell Ur Girlfriend,2024-02-07,0.866,0.741,7,-4.66,1,0.245,0.0933,0.0,0.0297,0.614,135.07,4
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,38,1,-4,,2024-05-13,83,False,254365,THE TORTURED POETS DEPARTMENT,2024-04-18,0.626,0.428,2,-8.374,1,0.0261,0.607,0.0,0.0921,0.487,94.95,3
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,39,7,-4,,2024-05-13,92,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,40,3,1,,2024-05-13,90,False,240400,I Love You.,2013-04-19,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,22wbnEMDvgVIAGdFeek6ET,41,-7,3,,2024-05-13,89,False,161831,Fireworks & Rollerblades,2024-04-05,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,06HL4z0CvFAxyc27GXpf02,42,2,5,,2024-05-13,84,True,340428,THE TORTURED POETS DEPARTMENT,2024-04-18,0.521,0.72,4,-7.684,1,0.104,0.384,0.0,0.135,0.438,79.943,4
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers, Bad Bunny","7iK8PXO48WeuP03g8YR51W, 4q3ewBCX7sLwd24euuV69X",43,-10,-13,,2024-05-13,89,True,278644,ADIVINO,2024-04-25,0.786,0.854,10,-2.4,0,0.0741,0.169,2.39e-05,0.106,0.522,117.994,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,7GlBOeep6PqTfFi59PTUUN,44,1,-1,,2024-05-13,90,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4
5TswDbxMnxptgFTf6ZxvXQ,Rim Tim Tagi Dim,Baby Lasagna,1ncWEkB4AQh1rxC8ObpBoH,45,5,5,,2024-05-13,74,False,179062,Rim Tim Tagi Dim,2024-01-12,0.587,0.872,9,-6.7,1,0.0342,0.00218,0.000937,0.474,0.577,128.037,4
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,46,-9,-27,,2024-05-13,86,True,392138,meet the grahams,2024-05-03,0.479,0.802,5,-6.252,1,0.309,0.55,0.00045,0.11,0.602,74.98,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,47,3,2,,2024-05-13,90,False,208211,Strange Trails,2015-04-06,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
2RNut2tMgGnggdKCxzLLNM,Come back to me,RM,2auC28zjQyVTsiZKNgPRGs,48,-7,2,,2024-05-13,74,False,388960,Come back to me,2024-05-10,0.623,0.462,4,-7.82,0,0.0326,0.397,0.0115,0.0492,0.344,73.007,4
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,06HL4z0CvFAxyc27GXpf02,49,-2,-9,,2024-05-13,85,False,203801,THE TORTURED POETS DEPARTMENT,2024-04-18,0.596,0.563,0,-7.362,1,0.0269,0.137,0.0,0.302,0.481,97.073,4
