id,name,genre,popularity,pop,rock,jazz,classical,blues,hip-hop,reggae,electronic,acoustic,other
4T8NIfZmVY6TJFqVzN6X49,tobi lou,"chicago-rap,indie-hip-hop,indie-r&b",57,1,0,0,0,0,1,0,0,0,0
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,"bedroom-pop,pop,pov:-indie",80,1,0,0,0,0,0,0,0,0,0
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","hip-hop,rap",94,0,0,0,0,0,1,0,0,0,0
4ZdPHdArIbz2GSBXkozQYC,Los Esquivel,,62,0,0,0,0,0,0,0,0,0,1
4axKuDPr6WKcDCyh8vueTY,Luar La L,"trap-latino,urbano-latino",75,0,0,0,0,0,1,1,0,0,0
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,"adult-standards,easy-listening,lounge,rockabilly",65,0,1,0,0,0,0,0,0,0,0
4frDtYgwXXKkbyQzjOmJG5,The Crypt-Kickers,,67,0,0,0,0,0,0,0,0,0,1
4gvjmrtzydbMpyJaXUtwvP,Addison Rae,social-media-pop,76,1,0,0,0,0,0,0,0,0,0
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"permanent-wave,pop",92,1,0,0,0,0,0,0,0,0,0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"dance-pop,pop,urban-contemporary",81,1,0,0,0,0,0,0,0,0,0
4j96cMcT8GRi11qbvo1cLQ,Michael Marcagi,,73,0,0,0,0,0,0,0,0,0,1
4jpqm8g4We93Uk6M9M4FDh,Reyna Roberts,black-americana,49,0,0,0,0,0,0,0,0,1,0
4lY2DXvRv9RPeFcUtn6PUh,HEARTSTEEL,,52,0,0,0,0,0,0,0,0,0,1
4nVa6XlBFlIkF6msW57PHp,Hanumankind,"desi-hip-hop,indian-underground-rap,malayalam-hip-hop",74,0,0,0,0,0,1,0,0,0,0
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,contemporary-country,91,0,0,0,0,0,0,0,0,1,0
4q3ewBCX7sLwd24euuV69X,Bad Bunny,"reggaeton,trap-latino,urbano-latino",95,0,0,0,0,0,1,1,0,0,0
4qDRNT8ldCfCjSp9lBzYC5,Joel De La P,corrido,69,0,0,0,0,0,0,0,0,0,1
4qU7IJSReZnsLy5907Mtau,Richy Mitch & The Coal Miners,modern-folk-rock,74,0,1,0,0,0,0,0,0,0,0
4sj6D0zlMOl25nprDJBiU9,Andy Williams,"adult-standards,easy-listening",65,0,0,0,0,0,0,0,0,0,1
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,"electro,filter-house,rock",82,0,1,0,0,0,0,0,1,0,0
4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,alt-z,89,0,0,0,0,0,0,0,0,0,1
4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,k-pop,67,1,0,0,0,0,0,0,0,0,0
4x1nvY2FN8jxqAFA0DA02H,John Lennon,"classic-rock,rock",71,0,1,0,0,0,0,0,0,0,0
4xPQFgDA5M2xa0ZGo5iIsv,¥$,,78,0,0,0,0,0,0,0,0,0,1
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,"dance-pop,pop",75,1,0,0,0,0,0,0,0,0,0
50co4Is1HCEo8bhOyUWKpn,Young Thug,"atl-hip-hop,atl-trap,gangster-rap,hip-hop,melodic-rap,rap,trap",86,0,0,0,0,0,1,0,0,0,0
52iwsT98xCoGgiGntTiR7K,Quevedo,"rap-canario,trap-latino,urbano-latino",82,0,0,0,0,0,1,1,0,0,0
540vIaP2JwjQb9dm3aArA4,DJ Snake,"dance-pop,edm,electronic-trap,pop,pop-dance",79,1,0,0,0,0,1,0,1,0,0
54seKvtsZauR1iauN0ptpo,De La Rose,"trap-latino,urbano-latino",79,0,0,0,0,0,1,1,0,0,0
55Aa2cqylxrFIXC767Z865,Lil Wayne,"hip-hop,new-orleans-rap,pop-rap,rap,trap",88,1,0,0,0,0,1,0,0,0,0
5H4yInM5zmHqpKIoMNAx4r,Central Cee,"melodic-drill,r&drill",82,0,0,0,0,0,0,0,0,0,1
5HK6QtizXJzCmoYTkvFRik,Ndotz,chill-drill,74,0,0,0,0,0,0,0,0,0,1
5HeN1Iza4nZe03sFlonddz,Eugenio Esquivel,,62,0,0,0,0,0,0,0,0,0,1
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,"gangster-rap,hip-hop,pop-rap,rap,southern-hip-hop,trap",78,1,0,0,0,0,1,0,0,0,0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"chicago-rap,hip-hop,rap",93,0,0,0,0,0,1,0,0,0,0
5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,"soft-rock,sophisti-pop",62,1,1,0,0,0,0,0,0,0,0
5KKpBU5eC2tJDzf0wmlRp2,RAYE,"uk-contemporary-r&b,uk-pop",79,1,0,0,0,0,0,0,0,0,0
5L1lO4eRHmJ7a0Q6csE5cT,LISA,k-pop,84,1,0,0,0,0,0,0,0,0,0
5MraexJKZDrQYzS98kNwie,Sevdaliza,"alternative-r&b,persian-electronic",77,0,0,0,0,0,0,0,1,0,0
5OCZWZ399lBKgxBxE8cjRM,Willie Jones,"black-americana,contemporary-country",48,0,0,0,0,0,0,0,0,1,0
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"piano-rock,pop",85,1,1,0,0,0,0,0,0,0,0
5VadK1havLhK1OpKYsXv9y,D-Block Europe,"melodic-drill,uk-hip-hop",76,0,0,0,0,0,1,0,0,0,0
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,"classic-country-pop,classic-texas-country,country,country-rock,nashville-sound,outlaw-country,singer-songwriter",73,1,1,0,0,0,0,0,0,1,1
5WUlDfRSoLAfcVSX1WnrxN,Sia,pop,85,1,0,0,0,0,0,0,0,0,0
5Wg72TowYBWIcSo3K2r84N,Nemo,,54,0,0,0,0,0,0,0,0,0,1
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,pop,84,1,0,0,0,0,0,0,0,0,0
5bppkTlu7F930pWlNn1b1g,Bhupinder Babbal,,53,0,0,0,0,0,0,0,0,0,1
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"dance-pop,pop",87,1,0,0,0,0,0,0,0,0,0
5eumcnUkdmGvkvcsx1WFNG,Tito Double P,corrido,90,0,0,0,0,0,0,0,0,0,1
5f7VJjfbwm532GiveGC0ZK,Lil Baby,"atl-hip-hop,atl-trap,rap,trap",87,0,0,0,0,0,1,0,0,0,0
5fi7lIgJGH3RgUpJYcffQ7,4batz,,68,0,0,0,0,0,0,0,0,0,1
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,"classic-oklahoma-country,cowboy-western,traditional-country,yodeling",56,0,0,0,0,0,0,0,0,1,0
5lpH0xAS4fVfLkACg9DAuM,Wham!,"new-romantic,new-wave,new-wave-pop,soft-rock",72,1,1,0,0,0,0,0,0,0,0
5p9HO3XC5P3BLxJs5Mtrhm,Djo,"pov:-indie,psychedelic-pop",76,1,0,0,0,0,0,0,0,0,0
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"barbadian-pop,pop,urban-contemporary",92,1,0,0,0,0,0,0,0,0,0
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,"adult-standards,easy-listening",63,0,0,0,0,0,0,0,0,0,1
5vV3bFXnN6D6N3Nj4xRvaV,Jin,k-pop,81,1,0,0,0,0,0,0,0,0,0
5wCmhq5J2hPwL2r0eKurxn,cassö,"hypertechno,pop-dance",71,1,0,0,0,0,0,0,0,0,0
5wJ1H6ud777odtZl5gG507,Vishal Mishra,"desi-pop,filmi,modern-bollywood",78,1,0,0,0,0,0,0,0,0,0
5xKVALj2MSqOHmQhburCM8,Tanner Adell,modern-country-pop,56,1,0,0,0,0,0,0,0,0,0
64KEffDW9EtZ1y2vBYgq8T,Marshmello,"brostep,edm,pop,progressive-electro-house",84,1,0,0,0,0,0,0,1,0,0
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,"dance-pop,pop",81,1,0,0,0,0,0,0,0,0,0
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,pop,92,1,0,0,0,0,0,0,0,0,0
66ihevNkSYNzRAl44dx6jJ,Carin Leon,"corrido,musica-mexicana,sad-sierreno,sierreno",87,0,0,0,0,0,0,0,0,0,1
67FB4n52MgexGQIG8s0yUH,Lola Young,uk-pop,73,1,0,0,0,0,0,0,0,0,0
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,"atl-hip-hop,plugg,pluggnb,rage-rap,rap",90,0,0,0,0,0,1,0,0,0,1
69UfPJgUmFFAVT740qGVZi,Ken Darby Singers,,37,0,0,0,0,0,0,0,0,0,1
6B1hSmaLdOvChinK2Z7gfi,Maisak,,72,0,0,0,0,0,0,0,0,0,1
6DARBhWbfcS9E4yJzcliqQ,Karan Aujla,"desi-hip-hop,punjabi-pop",81,1,0,0,0,0,1,0,0,0,0
6EVyI0S0b1Ld2nm37m5x85,Raffaella Carrà,classic-italian-pop,68,1,0,0,0,0,0,0,0,0,0
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"boy-band,dance-pop,pop",77,1,0,0,0,0,0,0,0,0,0
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,k-pop,87,1,0,0,0,0,0,0,0,0,0
6JSZJddy1dORbnzdx2ZLG9,Dj Agus Lima,previa,48,0,0,0,0,0,0,0,0,0,1
6Jrxnp0JgqmeUX1veU591p,Santigold,"alternative-dance,art-pop,indietronica,neo-synthpop",72,1,0,0,0,0,0,0,0,0,0
6KImCVD70vtIoJWnq6nGn3,Harry Styles,pop,85,1,0,0,0,0,0,0,0,0,0
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"dance-pop,pop,uk-pop",88,1,0,0,0,0,0,0,0,0,0
6Qhgat07PNOdnJSnCXJigu,千葉雄喜,,68,0,0,0,0,0,0,0,0,0,1
6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,"corrido,sierreno",84,0,0,0,0,0,0,0,0,0,1
6TYimByryGphZCtwYopH0y,Lauana Prado,"sertanejo,sertanejo-pop,sertanejo-universitario",78,1,0,0,0,0,0,0,0,0,0
6U3ybJ9UHNKEdsH7ktGBZ7,JID,"hip-hop,pop-rap,rap,underground-hip-hop",78,1,0,0,0,0,1,0,0,0,0
6UlNIFEuWlBqb4TvlVCekq,Kirsty MacColl,new-wave-pop,52,1,0,0,0,0,0,0,0,0,0
6XX6KGpomRDPmGGm7bofCK,DJ Glenner,,77,0,0,0,0,0,0,0,0,0,1
6XjgqvaVLUib6lCerbZrYD,Stryv,,75,0,0,0,0,0,0,0,0,0,1
6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,musica-chihuahuense,86,0,0,0,0,0,0,0,0,0,1
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,"dance-pop,pop",78,1,0,0,0,0,0,0,0,0,0
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"alternative-metal,nu-metal,post-grunge,rap-metal,rock",92,0,1,0,0,0,1,0,0,0,0
6YM5gRpMJkP0kUWRcvlHT3,Brittney Spencer,black-americana,48,0,0,0,0,0,0,0,0,1,0
6YVMFz59CuY7ngCxTxjpxE,aespa,k-pop-girl-group,84,1,0,0,0,0,0,0,0,0,0
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,"adult-standards,easy-listening,lounge,swing",66,0,0,0,0,0,0,0,0,0,1
6aoGgTKGqtsjj48ymcNs4Z,MC Tuto,funk-consciente,81,0,0,0,0,0,0,0,0,0,1
6dLuQ5qXxIuWc5urxfIiZR,Calle 24,"corrido,corridos-tumbados,sad-sierreno,sierreno",76,0,0,0,0,0,0,0,0,0,1
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"pop,singer-songwriter-pop,uk-pop",89,1,0,0,0,0,0,0,0,0,0
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,"conscious-hip-hop,hip-hop,north-carolina-hip-hop,rap",86,0,0,0,0,0,1,0,0,0,0
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,"indie-folk,stomp-and-holler",78,0,0,0,0,0,0,0,0,1,0
6mKwmTMzDrye9elc8JWiw3,Mc Leozin,"funk-bh,funk-mtg",70,0,0,0,0,0,0,0,0,0,1
6maPmKkdwM4eyhz5O4lbkP,Nonna,,51,0,0,0,0,0,0,0,0,0,1
6n28c9qs9hNGriNa72b26u,PNAU,"alternative-dance,aussietronica,australian-dance,australian-electropop",72,1,0,0,0,0,0,0,0,0,0
6pV5zH2LzjOUHaAvENdMMa,Neton Vega,corrido,84,0,0,0,0,0,0,0,0,0,1
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"art-pop,pop",96,1,0,0,0,0,0,0,0,0,0
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,"contemporary-country,country,country-road",73,0,0,0,0,0,0,0,0,1,0
6s5ubAp65wXoTZefE01RNR,Joost,,68,0,0,0,0,0,0,0,0,0,1
6tYCSHLtTI54AQJFOMfU45,Kalmi,,73,0,0,0,0,0,0,0,0,0,1
6tbjWDEIzxoDsBA1FuhfPW,Madonna,"dance-pop,pop",81,1,0,0,0,0,0,0,0,0,0
6tzRZ39aZlNqlUzQlkuhDV,Pabllo Vittar,"dance-pop,funk-carioca,funk-pop,pop-lgbtq+-brasileira,pop-nacional",76,1,0,0,0,0,0,0,0,0,0
6uzHLlGqFKaXYOnZyYmXYg,LOUKI,,73,0,0,0,0,0,0,0,0,0,1
6vWDO969PvNqNYHIOW5v0m,Beyoncé,"pop,r&b",87,1,0,0,0,0,0,0,0,0,0
6w71vXwHI2Oz6I5OO41tRM,LaToiya Williams,,69,0,0,0,0,0,0,0,0,0,1
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,"reggaeton,reggaeton-flow,trap-latino,urbano-latino",83,0,0,0,0,0,1,1,0,0,0
70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,"queens-hip-hop,sudanese-hip-hop,sudanese-pop,underground-hip-hop",66,1,0,0,0,0,1,0,0,0,0
70kkdajctXSbqSMJbQO424,Kacey Musgraves,"classic-texas-country,contemporary-country,country-dawn",77,0,0,0,0,0,0,0,0,1,0
716NhGYqD1jl2wI1Qkgq36,Bizarrap,"argentine-hip-hop,pop-venezolano,trap-argentino,trap-latino,urbano-latino",82,1,0,0,0,0,1,1,0,0,0
718COspgdWOnwOFpJHRZHS,Luke Combs,"contemporary-country,country",87,0,0,0,0,0,0,0,0,1,0
72OaDtakiy6yFqkt4TsiFt,Cher,"dance-pop,pop",71,1,0,0,0,0,0,0,0,0,0
735L650pvygCZZlPMyHqsN,John Scott Trotter & His Orchestra,light-music,39,0,0,0,0,0,0,0,0,0,1
738wLrAtLtCtFOLvQBXOXp,Major Lazer,"dance-pop,edm,electro-house,moombahton,pop,pop-dance",77,1,0,0,0,0,0,0,1,0,0
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,pop,95,1,0,0,0,0,0,0,0,0,0
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,"modern-alternative-rock,modern-rock,pop",86,1,1,0,0,0,0,0,0,0,0
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,"album-rock,classic-rock,mellow-gold,rock,singer-songwriter,soft-rock,yacht-rock",77,0,1,0,0,0,0,0,0,0,1
78adFi9EyRkMh3CTIatrV9,Linda Martell,swamp-rock,47,0,1,0,0,0,0,0,0,0,0
790FomKkXshlbRYZFtlgla,KAROL G,"reggaeton,reggaeton-colombiano,urbano-latino",91,0,0,0,0,0,0,1,0,0,0
79KQgTCu4wV38ECYKn62DZ,White Gold,,62,0,0,0,0,0,0,0,0,0,1
7CajNmpbOovFoOoasH2HaY,Calvin Harris,"dance-pop,edm,electro-house,house,pop,progressive-house,uk-dance",87,1,0,0,0,0,0,0,1,0,0
7CvTknweLr9feJtRGrpDBy,FloyyMenor,reggaeton-chileno,84,0,0,0,0,0,0,1,0,0,0
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,"brill-building-pop,classic-girl-group,motown,rock-and-roll",69,1,1,0,0,0,0,0,0,0,0
7Ez6lTtSMjMf2YSYpukP1I,Dasha,,75,0,0,0,0,0,0,0,0,0,1
7FNnA9vBm6EKceENgCGRMb,Anitta,"funk-pop,funk-rj,pagode-baiano,pop,pop-nacional",83,1,0,0,0,0,0,0,0,0,1
7Gi6gjaWy3DxyilpF1a8Is,Junior H,"corrido,corridos-tumbados,musica-mexicana,sad-sierreno,sierreno",91,0,0,0,0,0,0,0,0,0,1
7GlBOeep6PqTfFi59PTUUN,Chappell Roan,indie-pop,89,1,0,0,0,0,0,0,0,0,0
7Icsejk4pdIhkq2KO5A0jD,ØZI,"mandopop,taiwan-hip-hop",58,0,0,0,0,0,1,0,0,0,0
7K78lVZ8XzkjfRSI7570FF,José Feliciano,"latin-pop,puerto-rican-pop",65,1,0,0,0,0,0,0,0,0,0
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"garage-rock,modern-rock,permanent-wave,rock,sheffield-indie",88,1,1,0,0,0,0,0,0,0,0
7LzTBVNarOeaDXFdzOugAI,Sly Pyper,,58,0,0,0,0,0,0,0,0,0,1
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,"hip-hop,pop-rap,r&b,southern-hip-hop,trap,trap-soul",84,1,0,0,0,1,1,0,0,0,0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,"detroit-hip-hop,hip-hop,rap",93,0,0,0,0,0,1,0,0,0,0
7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,"arrocha,axe,mpb,pagode,pop-nacional,samba-reggae,sertanejo-universitario",65,1,0,0,0,0,0,1,0,0,1
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,"boy-band,pop",75,1,0,0,0,0,0,0,0,0,0
7gW0r5CkdEUMm42w9XpyZO,Laufey,gen-z-singer-songwriter,82,0,0,0,0,0,0,0,0,0,1
7iK8PXO48WeuP03g8YR51W,Myke Towers,"reggaeton,trap-latino,urbano-latino",90,0,0,0,0,0,1,1,0,0,0
7iMvwE8qANp3aIfAGKEAwS,Cam'ron,"battle-rap,east-coast-hip-hop,harlem-hip-hop,southern-hip-hop",61,0,0,0,0,0,1,0,0,0,0
7j6DKwmjbxvpQO8h914uEz,Ryan Castro,"reggaeton,trap-colombiano,trap-latino,urbano-latino",79,0,0,0,0,0,1,1,0,0,0
7jAs1uPnpfNmT6e5qtEPxq,ATL Jacob,,74,0,0,0,0,0,0,0,0,0,1
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,"pop,r&b-en-espanol",81,1,0,0,0,0,0,0,0,0,0
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"dance-pop,pop,post-teen-pop",75,1,0,0,0,0,0,0,0,0,0
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,"atl-hip-hop,crunk,dance-pop,dirty-south-rap,old-school-atlanta-hip-hop,pop-rap,southern-hip-hop,trap",75,1,0,0,0,0,1,0,0,0,0
7tYKF4w9nC0nq9CsPZTHyP,SZA,"pop,r&b,rap",90,1,0,0,0,0,1,0,0,0,0
7uMDnSZyUYNBPLhPMNuaM2,Kenya Grace,singer-songwriter-pop,69,1,0,0,0,0,0,0,0,0,0
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,"adult-standards,easy-listening,lounge,soul,swing,vocal-jazz",72,0,0,1,0,1,0,0,0,0,0
6V5fHkuCfZknzDBr5Wm7Rj,leftovermax,,85,0,0,0,0,0,0,0,0,0,1
